season_year,team_league_id,team_league_name,team_id,team_name,player_id,player_name,g,gs,pa,ab,r,h,h1b,h2b,h3b,hr,tb,rbi,bb,hbp,ibb,sh,sf,so,gidp,sb,cs,e,pb
2025,1,セ・リーグ,2,ヤクルト,2101156,アビラ,15,14,25,22,1,2,2,0,0,0,2,1,0,0,0,3,0,8,0,0,0,3,0
2025,1,セ・リーグ,2,ヤクルト,2102997,西村　瑠伊斗,4,2,11,11,2,1,1,0,0,0,1,1,0,0,0,0,0,4,1,0,0,0,0
2025,1,セ・リーグ,2,ヤクルト,2103794,吉村　貢司郎,22,22,46,36,1,1,0,1,0,0,2,0,2,0,0,8,0,15,2,0,0,2,0
2025,1,セ・リーグ,2,ヤクルト,2103917,岩田　幸宏,126,91,401,357,43,95,82,8,5,0,113,13,24,6,2,13,1,46,2,14,6,6,0
2025,1,セ・リーグ,2,ヤクルト,2105063,橋本　星哉,15,1,17,16,0,2,2,0,0,0,2,0,1,0,0,0,0,4,1,0,0,0,0
2025,1,セ・リーグ,2,ヤクルト,2107150,バウマン,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,2,ヤクルト,2107848,坂本　拓己,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,2,ヤクルト,2107908,下川　隼佑,9,4,8,6,1,1,0,1,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0
2025,1,セ・リーグ,2,ヤクルト,2109495,鈴木　叶,2,1,6,6,0,2,2,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0
2025,1,セ・リーグ,2,ヤクルト,2112175,伊藤　琉偉,87,52,204,184,17,38,27,6,2,3,57,17,12,0,2,7,1,56,1,3,1,2,0
2025,1,セ・リーグ,2,ヤクルト,2113273,中村　優斗,4,4,5,4,1,1,1,0,0,0,1,0,1,0,0,0,0,3,0,0,0,1,0
2025,1,セ・リーグ,2,ヤクルト,2113365,田中　陽翔,6,2,13,13,3,4,2,2,0,0,6,2,0,0,0,0,0,3,0,0,0,0,0
2025,1,セ・リーグ,2,ヤクルト,2117400,荘司　宏太,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,800075,伊藤　光,6,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,1000002,筒香　嘉智,75,60,257,224,29,51,19,12,0,20,123,43,33,0,3,0,0,59,7,0,0,2,0
2025,1,セ・リーグ,3,DeNA,1100061,桑原　将志,106,99,447,398,48,113,88,17,2,6,152,27,30,9,1,10,0,59,5,10,0,2,0
2025,1,セ・リーグ,3,DeNA,1200049,三嶋　一輝,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,1200053,宮﨑　敏郎,95,85,352,321,25,89,66,16,1,6,125,39,28,1,1,0,2,42,14,0,0,8,0
2025,1,セ・リーグ,3,DeNA,1200062,藤浪　晋太郎,6,4,6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,1300031,平良　拳太郎,12,11,18,16,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,1300038,関根　大気,9,6,23,23,2,4,1,3,0,0,7,1,0,0,0,0,0,2,1,0,0,0,0
2025,1,セ・リーグ,3,DeNA,1300077,森　唯斗,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,1400109,山﨑　康晃,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,1460045,バウアー,21,21,39,34,0,2,2,0,0,0,2,0,1,0,0,4,0,20,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,1500063,柴田　竜拓,70,3,32,22,4,2,2,0,0,0,2,0,4,0,0,6,0,6,0,1,1,0,0
2025,1,セ・リーグ,3,DeNA,1500064,戸柱　恭孝,45,21,100,95,5,23,17,4,0,2,33,6,2,0,0,1,2,15,5,0,0,1,3
2025,1,セ・リーグ,3,DeNA,1600021,ビシエド,43,16,90,81,8,21,15,4,0,2,31,6,6,2,0,0,1,8,3,0,0,0,0
2025,1,セ・リーグ,3,DeNA,1600072,堀岡　隼人,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,1600089,佐野　恵太,138,133,569,525,47,144,105,24,0,15,213,70,34,5,1,0,5,61,13,0,0,3,0
2025,1,セ・リーグ,3,DeNA,1600096,森原　康平,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,1600107,京田　陽太,83,51,210,194,21,42,35,5,1,1,52,14,9,4,3,2,1,60,3,1,0,6,0
2025,1,セ・リーグ,3,DeNA,1600116,浜地　真澄,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,1600141,佐々木　千隼,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,1600166,九鬼　隆平,12,0,12,12,0,3,2,0,1,0,5,0,0,0,0,0,0,3,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,1600167,三森　大貴,91,40,179,160,23,34,25,9,0,0,43,10,17,0,5,1,1,32,1,22,8,7,0
2025,1,セ・リーグ,3,DeNA,1650915,竹田　祐,6,6,15,11,0,0,0,0,0,0,0,0,1,0,0,3,0,8,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,1700058,東　克樹,24,24,53,38,3,7,6,1,0,0,8,4,4,0,0,11,0,13,0,0,0,1,0
2025,1,セ・リーグ,3,DeNA,1700059,神里　和毅,62,2,27,26,5,8,5,1,2,0,13,2,1,0,0,0,0,8,0,3,0,0,0
2025,1,セ・リーグ,3,DeNA,1700066,山本　祐大,104,86,344,313,22,82,58,19,2,3,114,41,16,4,2,4,7,40,5,0,0,3,4
2025,1,セ・リーグ,3,DeNA,1700067,中川　虎大,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,1760448,ウィック,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,1800045,大貫　晋一,11,11,18,18,2,2,2,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,1800046,勝又　温史,7,1,9,9,0,3,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,1800048,知野　直人,8,7,20,17,3,3,1,1,0,1,7,2,3,0,0,0,0,2,0,0,1,0,0
2025,1,セ・リーグ,3,DeNA,1800049,宮城　滝太,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,1,セ・リーグ,3,DeNA,1850208,林　琢真,95,73,290,258,35,63,49,11,1,2,82,20,19,2,4,7,4,54,4,11,4,7,0
2025,1,セ・リーグ,3,DeNA,1850838,篠木　健太郎,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,1850873,度会　隆輝,86,70,301,270,24,65,47,10,2,6,97,25,24,1,1,4,2,36,5,0,1,1,0
2025,1,セ・リーグ,3,DeNA,1900030,森　敬斗,28,23,75,72,4,11,10,0,1,0,13,4,2,0,0,0,1,16,1,0,2,5,0
2025,1,セ・リーグ,3,DeNA,1900031,坂本　裕哉,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,1,セ・リーグ,3,DeNA,1900032,伊勢　大夢,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,1900033,東妻　純平,4,1,6,6,1,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,1900035,蝦名　達夫,115,88,401,348,53,99,69,21,1,8,146,41,31,11,1,4,7,68,5,5,4,2,0
2025,1,セ・リーグ,3,DeNA,1900126,オースティン,65,56,246,219,35,59,34,14,0,11,106,28,26,1,6,0,0,45,10,0,0,2,0
2025,1,セ・リーグ,3,DeNA,1950827,加藤　響,9,4,18,17,2,3,3,0,0,0,3,0,1,0,0,0,0,6,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,1960392,フォード,25,9,51,46,1,9,8,1,0,0,10,1,5,0,0,0,0,13,0,0,0,2,0
2025,1,セ・リーグ,3,DeNA,1961374,ケイ,24,24,49,36,1,4,3,1,0,0,5,2,1,0,0,12,0,19,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,2000034,入江　大生,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,1,セ・リーグ,3,DeNA,2000035,牧　秀悟,93,93,391,364,48,101,61,24,0,16,173,49,16,10,5,0,1,76,6,3,4,6,0
2025,1,セ・リーグ,3,DeNA,2000059,岩田　将貴,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,2000099,颯,27,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,2100277,松尾　汐恩,77,40,191,176,19,44,35,5,0,4,61,18,9,3,1,0,3,17,8,1,1,3,1
2025,1,セ・リーグ,3,DeNA,2100345,小園　健太,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,2103696,井上　絢登,12,8,31,29,2,5,3,0,0,2,11,7,1,0,0,0,1,6,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,2103703,梶原　昂希,61,36,170,163,21,40,28,9,1,2,57,10,4,2,0,0,1,51,1,6,3,1,0
2025,1,セ・リーグ,3,DeNA,2103904,ジャクソン,25,25,51,42,1,2,1,0,0,1,5,5,3,0,0,6,0,27,0,0,0,1,0
2025,1,セ・リーグ,3,DeNA,2104341,武田　陸玖,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,2105007,橋本　達弥,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,2105707,吉野　光樹,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,2105891,マルセリーノ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,2107753,若松　尚輝,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,2108557,松本　凌人,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,2111489,田内　真翔,2,0,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,2112182,石田　裕太郎,21,13,26,23,1,2,2,0,0,0,2,2,1,0,0,2,0,8,0,0,0,0,0
2025,1,セ・リーグ,3,DeNA,2112189,石上　泰輝,73,41,158,141,15,34,23,9,0,2,49,16,14,1,2,2,0,42,2,3,2,3,0
2025,1,セ・リーグ,4,中日,500014,涌井　秀章,12,12,16,15,1,2,2,0,0,0,2,0,1,0,0,0,0,10,0,0,0,0,0
2025,1,セ・リーグ,4,中日,800054,中田　翔,26,17,69,63,4,10,5,3,0,2,19,4,6,0,1,0,0,13,1,0,0,0,0
2025,1,セ・リーグ,4,中日,800080,岩嵜　翔,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,4,中日,900406,岡田　俊哉,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,1,セ・リーグ,4,中日,900410,大島　洋平,59,13,98,95,8,23,23,0,0,0,23,4,3,0,0,0,0,14,0,4,0,1,0
2025,1,セ・リーグ,4,中日,1000108,駿太,22,2,18,17,2,4,4,0,0,0,4,0,0,0,0,1,0,7,0,0,1,0,0
2025,1,セ・リーグ,4,中日,1000138,大野　雄大,20,20,41,32,0,1,1,0,0,0,1,0,1,0,0,8,0,19,0,0,0,0,0
2025,1,セ・リーグ,4,中日,1100069,高橋　周平,41,22,101,94,1,22,17,5,0,0,27,8,7,0,1,0,0,21,2,0,0,2,0
2025,1,セ・リーグ,4,中日,1200098,松葉　貴大,23,23,44,33,1,5,5,0,0,0,5,0,2,1,0,8,0,8,0,0,0,1,0
2025,1,セ・リーグ,4,中日,1300066,祖父江　大輔,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,4,中日,1300079,上林　誠知,134,118,517,486,52,131,89,21,4,17,211,52,20,4,7,6,1,102,3,27,5,1,0
2025,1,セ・リーグ,4,中日,1400160,加藤　匠馬,47,20,75,64,4,15,13,1,0,1,19,6,2,0,1,9,0,17,2,0,0,0,2
2025,1,セ・リーグ,4,中日,1400199,齋藤　綱記,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,4,中日,1500049,宇佐見　真吾,20,10,41,34,2,4,4,0,0,0,4,1,6,0,2,1,0,13,1,0,0,0,0
2025,1,セ・リーグ,4,中日,1500050,山本　泰寛,112,93,372,347,23,84,66,12,2,4,112,23,10,1,0,14,0,62,5,3,2,4,0
2025,1,セ・リーグ,4,中日,1500076,木下　拓哉,38,35,122,112,7,27,22,3,0,2,36,8,8,0,2,2,0,20,3,0,0,0,0
2025,1,セ・リーグ,4,中日,1500077,福　敬登,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,1,セ・リーグ,4,中日,1500091,板山　祐太郎,84,39,193,179,17,37,28,5,2,2,52,10,10,1,1,2,1,50,4,0,0,2,0
2025,1,セ・リーグ,4,中日,1500100,川越　誠司,28,6,43,37,2,7,6,1,0,0,8,0,4,2,0,0,0,12,0,0,0,1,0
2025,1,セ・リーグ,4,中日,1560639,カリステ,61,43,192,176,13,40,29,9,1,1,54,14,12,0,0,1,3,37,4,1,1,0,0
2025,1,セ・リーグ,4,中日,1600076,梅野　雄吾,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,4,中日,1600085,細川　成也,108,103,428,360,38,92,49,22,1,20,176,58,61,4,6,0,3,109,11,2,3,2,0
2025,1,セ・リーグ,4,中日,1600106,柳　裕也,14,14,26,24,0,2,2,0,0,0,2,0,1,0,0,1,0,11,0,0,0,1,0
2025,1,セ・リーグ,4,中日,1600110,藤嶋　健人,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,4,中日,1650489,三浦　瑞樹,7,7,9,8,1,1,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,0
2025,1,セ・リーグ,4,中日,1660558,メヒア,25,4,7,7,0,2,2,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0
2025,1,セ・リーグ,4,中日,1700104,清水　達也,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,4,中日,1750223,村松　開人,54,50,186,158,9,28,22,3,1,2,39,10,13,3,0,9,3,39,1,2,2,4,0
2025,1,セ・リーグ,4,中日,1750701,田中　幹也,95,83,365,315,33,85,70,13,1,1,103,21,24,2,1,22,2,35,2,12,2,6,0
2025,1,セ・リーグ,4,中日,1800059,根尾　昂,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,1,セ・リーグ,4,中日,1800061,勝野　昌慶,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,4,中日,1800062,石橋　康太,10,1,12,8,0,1,1,0,0,0,1,1,3,0,0,1,0,3,0,0,0,0,0
2025,1,セ・リーグ,4,中日,1800086,佐藤　龍世,23,21,77,66,5,13,10,3,0,0,16,3,8,0,1,2,1,20,2,1,0,2,0
2025,1,セ・リーグ,4,中日,1850874,津田　啓史,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2025,1,セ・リーグ,4,中日,1851138,草加　勝,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,1,セ・リーグ,4,中日,1900037,石川　昂弥,22,18,75,72,6,10,7,2,0,1,15,5,2,1,0,0,0,27,1,0,1,1,0
2025,1,セ・リーグ,4,中日,1900038,橋本　侑樹,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,4,中日,1900041,岡林　勇希,143,143,637,578,71,168,133,22,8,5,221,35,51,1,10,4,3,57,1,17,5,2,0
2025,1,セ・リーグ,4,中日,1960432,チェイビス,38,30,120,105,7,18,9,4,0,5,37,8,11,3,2,0,1,32,2,0,0,6,0
2025,1,セ・リーグ,4,中日,1961300,ボスラー,122,119,493,452,37,118,70,33,2,13,194,58,30,6,3,0,5,101,5,0,1,5,0
2025,1,セ・リーグ,4,中日,1961412,マルテ,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2025,1,セ・リーグ,4,中日,2000042,髙橋　宏斗,26,25,54,45,2,5,5,0,0,0,5,0,1,0,0,8,0,17,0,0,0,1,0
2025,1,セ・リーグ,4,中日,2000044,土田　龍空,20,16,53,51,1,7,5,2,0,0,9,2,2,0,0,0,0,16,2,0,0,1,0
2025,1,セ・リーグ,4,中日,2000048,近藤　廉,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,4,中日,2000050,松木平　優太,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,4,中日,2100961,マラー,18,18,33,28,0,2,1,1,0,0,3,0,1,1,0,3,0,13,1,0,0,1,0
2025,1,セ・リーグ,4,中日,2103633,味谷　大誠,3,2,8,7,1,1,1,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0
2025,1,セ・リーグ,4,中日,2103780,福永　裕基,20,14,57,52,4,9,7,1,0,1,13,3,4,1,0,0,0,16,1,0,1,3,0
2025,1,セ・リーグ,4,中日,2103840,ブライト　健太,83,22,157,139,17,36,21,10,2,3,59,20,13,3,0,2,0,40,3,0,2,0,0
2025,1,セ・リーグ,4,中日,2103845,鵜飼　航丞,30,10,53,53,0,10,10,0,0,0,10,1,0,0,0,0,0,13,1,1,0,0,0
2025,1,セ・リーグ,4,中日,2103944,濱　将乃介,5,0,4,4,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2025,1,セ・リーグ,4,中日,2103947,樋口　正修,33,6,25,22,2,2,2,0,0,0,2,0,1,0,0,2,0,8,0,5,3,1,0
2025,1,セ・リーグ,4,中日,2104208,福田　幸之介,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,4,中日,2105038,伊藤　茉央,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,4,中日,2105102,石伊　雄太,85,76,270,235,17,52,40,9,0,3,70,21,14,3,1,16,2,63,6,0,1,3,3
2025,1,セ・リーグ,4,中日,2105174,辻本　倫太郎,29,9,56,53,3,7,4,3,0,0,10,1,0,0,0,3,0,10,1,0,0,3,0
2025,1,セ・リーグ,4,中日,2105295,吉田　聖弥,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,1,セ・リーグ,4,中日,2107645,尾田　剛樹,28,0,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,1,0,0
2025,1,セ・リーグ,4,中日,2107860,仲地　礼亜,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,1,セ・リーグ,4,中日,2107869,松山　晋也,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,1,セ・リーグ,4,中日,2108291,ウォルターズ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,4,中日,2108462,金丸　夢斗,15,15,27,23,0,0,0,0,0,0,0,0,0,0,0,4,0,17,0,0,0,0,0
2025,1,セ・リーグ,4,中日,2112338,ロドリゲス,20,6,34,29,3,6,5,1,0,0,7,1,4,0,0,1,0,11,1,0,0,1,0
2025,1,セ・リーグ,4,中日,2117699,森　駿太,6,6,22,20,1,4,3,0,1,0,6,0,1,1,0,0,0,8,0,0,0,3,0
2025,1,セ・リーグ,5,阪神,900062,西　勇輝,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,1,セ・リーグ,5,阪神,900426,原口　文仁,16,1,17,16,1,1,1,0,0,0,1,2,1,0,1,0,0,5,2,0,0,0,0
2025,1,セ・リーグ,5,阪神,1000164,島本　浩也,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,5,阪神,1300042,渡邉　諒,22,1,24,19,0,3,3,0,0,0,3,1,5,0,1,0,0,8,1,0,0,0,0
2025,1,セ・リーグ,5,阪神,1300070,岩貞　祐太,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,5,阪神,1300073,梅野　隆太郎,52,32,132,118,7,26,22,4,0,0,30,2,7,1,4,6,0,29,2,2,3,0,0
2025,1,セ・リーグ,5,阪神,1300075,岩崎　優,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,5,阪神,1400172,植田　海,42,4,19,17,10,1,0,1,0,0,2,1,2,0,0,0,0,9,0,4,1,0,0
2025,1,セ・リーグ,5,阪神,1450841,豊田　寛,33,11,61,56,2,13,9,4,0,0,17,4,4,0,0,0,1,16,3,0,0,0,0
2025,1,セ・リーグ,5,阪神,1500087,坂本　誠志郎,117,108,414,340,21,84,62,19,1,2,111,27,53,5,6,16,0,91,6,2,2,3,4
2025,1,セ・リーグ,5,阪神,1600033,ドリス,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,5,阪神,1600060,畠　世周,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,5,阪神,1600113,大山　悠輔,141,139,587,503,52,133,94,25,1,13,199,75,74,6,7,0,4,96,16,6,3,6,0
2025,1,セ・リーグ,5,阪神,1600115,才木　浩人,24,24,54,45,1,2,2,0,0,0,2,1,2,0,0,7,0,25,1,0,0,2,0
2025,1,セ・リーグ,5,阪神,1600117,糸原　健斗,61,5,75,69,0,14,14,0,0,0,14,4,5,0,1,0,1,16,1,1,0,1,0
2025,1,セ・リーグ,5,阪神,1600119,長坂　拳弥,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,1,セ・リーグ,5,阪神,1700065,楠本　泰史,16,0,16,15,0,2,1,1,0,0,3,1,1,0,0,0,0,6,0,0,0,0,0
2025,1,セ・リーグ,5,阪神,1700078,髙橋　遥人,8,8,15,13,2,1,1,0,0,0,1,0,0,0,0,2,0,6,0,0,0,2,0
2025,1,セ・リーグ,5,阪神,1700079,熊谷　敬宥,85,37,170,156,22,35,29,2,3,1,46,18,5,1,0,8,0,33,5,6,4,0,0
2025,1,セ・リーグ,5,阪神,1700080,島田　海吏,28,4,35,31,2,4,4,0,0,0,4,0,1,0,0,3,0,1,0,1,2,0,0
2025,1,セ・リーグ,5,阪神,1700137,大竹　耕太郎,16,16,35,30,1,5,5,0,0,0,5,2,1,0,0,4,0,14,0,0,0,0,0
2025,1,セ・リーグ,5,阪神,1800065,近本　光司,140,138,638,573,76,160,128,25,4,3,202,34,60,2,1,0,3,88,3,32,9,3,0
2025,1,セ・リーグ,5,阪神,1800066,小幡　竜平,89,73,297,265,23,59,46,8,0,5,82,17,18,1,3,10,3,64,5,6,2,8,0
2025,1,セ・リーグ,5,阪神,1800067,木浪　聖也,72,46,203,181,12,35,25,8,2,0,47,15,12,3,2,7,0,48,1,1,1,9,0
2025,1,セ・リーグ,5,阪神,1800070,湯浅　京己,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,1,セ・リーグ,5,阪神,1800105,漆原　大晟,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,5,阪神,1850183,森下　翔太,143,140,620,549,82,151,99,24,5,23,254,89,54,12,4,0,5,86,15,5,2,4,0
2025,1,セ・リーグ,5,阪神,1850363,伊原　陵人,28,17,27,25,0,4,4,0,0,0,4,0,0,0,0,2,0,5,1,0,0,1,0
2025,1,セ・リーグ,5,阪神,1900045,井上　広大,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
2025,1,セ・リーグ,5,阪神,1900046,及川　雅貴,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,5,阪神,1900050,小野寺　暖,19,6,30,29,3,7,6,1,0,0,8,0,1,0,0,0,0,9,0,0,0,0,0
2025,1,セ・リーグ,5,阪神,1950996,前川　右京,69,50,209,195,11,48,36,10,1,1,63,15,8,6,2,0,0,30,2,0,1,0,0
2025,1,セ・リーグ,5,阪神,1960283,ゲラ,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,セ・リーグ,5,阪神,1960901,デュプランティエ,15,15,28,26,0,1,1,0,0,0,1,0,0,0,0,2,0,16,0,0,0,0,0
2025,1,セ・リーグ,5,阪神,1961861,ネルソン,23,3,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
2025,1,セ・リーグ,5,阪神,2000051,佐藤　輝明,139,138,597,537,83,149,71,34,4,40,311,102,57,0,9,0,3,163,5,10,2,6,0
2025,1,セ・リーグ,5,阪神,2000052,伊藤　将司,14,13,31,27,1,2,2,0,0,0,2,1,0,0,0,4,0,14,3,0,0,0,0
2025,1,セ・リーグ,5,阪神,2000054,榮枝　裕貴,8,3,9,9,1,2,2,0,0,0,2,1,0,0,0,0,0,3,0,0,1,0,0
2025,1,セ・リーグ,5,阪神,2000055,村上　頌樹,26,26,61,53,0,4,4,0,0,0,4,0,1,0,0,7,0,31,1,0,0,1,0
2025,1,セ・リーグ,5,阪神,2000056,中野　拓夢,143,139,625,531,65,150,129,18,3,0,174,30,44,3,1,44,3,77,5,19,7,2,0
2025,1,セ・リーグ,5,阪神,2000057,髙寺　望夢,67,34,160,134,10,31,25,4,0,2,41,7,18,1,1,6,1,37,1,4,1,2,0
2025,1,セ・リーグ,5,阪神,2000058,石井　大智,53,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
